genes,num_genes,mse
"bambi,tmt1a,pfn2,fyn,lrrc37a2,osbp2",6,7.734516276968736
"bambi,sfmbt1,fcrl6,aifm2,pfn2,fyn",6,7.797207076785412
"bambi,sfmbt1,fcrl6,aifm2,pfn2,lrrc37a2",6,7.700241244585618
"bambi,sfmbt1,fcrl6,aifm2,pfn2,osbp2",6,7.749077215772343
"bambi,sfmbt1,fcrl6,aifm2,fyn,lrrc37a2",6,7.773087516264528
"bambi,sfmbt1,fcrl6,aifm2,fyn,osbp2",6,7.726343297158779
"bambi,sfmbt1,fcrl6,aifm2,lrrc37a2,osbp2",6,7.689880729276956
"bambi,sfmbt1,fcrl6,pfn2,fyn,lrrc37a2",6,7.812342007273635
"bambi,sfmbt1,fcrl6,pfn2,fyn,osbp2",6,7.757686282903146
"bambi,sfmbt1,fcrl6,pfn2,lrrc37a2,osbp2",6,7.7371715735888085
"bambi,sfmbt1,fcrl6,fyn,lrrc37a2,osbp2",6,7.758249258651183
"bambi,sfmbt1,aifm2,pfn2,fyn,lrrc37a2",6,7.829237775362548
"bambi,sfmbt1,aifm2,pfn2,fyn,osbp2",6,7.783492474648865
"bambi,sfmbt1,aifm2,pfn2,lrrc37a2,osbp2",6,7.732884062573789
"bambi,sfmbt1,aifm2,fyn,lrrc37a2,osbp2",6,7.778186509933455
"bambi,sfmbt1,pfn2,fyn,lrrc37a2,osbp2",6,7.783386823799624
"bambi,fcrl6,aifm2,pfn2,fyn,lrrc37a2",6,7.7714145819662726
"bambi,fcrl6,aifm2,pfn2,fyn,osbp2",6,7.720702137553909
"bambi,fcrl6,aifm2,pfn2,lrrc37a2,osbp2",6,7.708372928841491
"bambi,fcrl6,aifm2,fyn,lrrc37a2,osbp2",6,7.703426990640199
"bambi,fcrl6,pfn2,fyn,lrrc37a2,osbp2",6,7.719711178835571
"bambi,aifm2,pfn2,fyn,lrrc37a2,osbp2",6,7.746410839894302
"tmt1a,sfmbt1,fcrl6,aifm2,pfn2,fyn",6,7.90644277309482
"tmt1a,sfmbt1,fcrl6,aifm2,pfn2,lrrc37a2",6,7.808698424171519
"tmt1a,sfmbt1,fcrl6,aifm2,pfn2,osbp2",6,7.842677668805368
"tmt1a,sfmbt1,fcrl6,aifm2,fyn,lrrc37a2",6,7.820448963904528
"tmt1a,sfmbt1,fcrl6,aifm2,fyn,osbp2",6,7.769748915741229
"tmt1a,sfmbt1,fcrl6,aifm2,lrrc37a2,osbp2",6,7.732992855212742
"tmt1a,sfmbt1,fcrl6,pfn2,fyn,lrrc37a2",6,7.900744787132521
"tmt1a,sfmbt1,fcrl6,pfn2,fyn,osbp2",6,7.834639525155742
"tmt1a,sfmbt1,fcrl6,pfn2,lrrc37a2,osbp2",6,7.8146034438119685
"tmt1a,sfmbt1,fcrl6,fyn,lrrc37a2,osbp2",6,7.798378771472321
"tmt1a,sfmbt1,aifm2,pfn2,fyn,lrrc37a2",6,7.912619170253169
"tmt1a,sfmbt1,aifm2,pfn2,fyn,osbp2",6,7.867740541585392
"tmt1a,sfmbt1,aifm2,pfn2,lrrc37a2,osbp2",6,7.81689760791896
"tmt1a,sfmbt1,aifm2,fyn,lrrc37a2,osbp2",6,7.815484607093796
"tmt1a,sfmbt1,pfn2,fyn,lrrc37a2,osbp2",6,7.858374324499067
"tmt1a,fcrl6,aifm2,pfn2,fyn,lrrc37a2",6,7.851181110944025
"tmt1a,fcrl6,aifm2,pfn2,fyn,osbp2",6,7.780475616524447
"tmt1a,fcrl6,aifm2,pfn2,lrrc37a2,osbp2",6,7.783289956242682
"tmt1a,fcrl6,aifm2,fyn,lrrc37a2,osbp2",6,7.723269099325847
"tmt1a,fcrl6,pfn2,fyn,lrrc37a2,osbp2",6,7.776082305773716
"tmt1a,aifm2,pfn2,fyn,lrrc37a2,osbp2",6,7.810473620531086
"sfmbt1,fcrl6,aifm2,pfn2,fyn,lrrc37a2",6,7.870938665937542
"sfmbt1,fcrl6,aifm2,pfn2,fyn,osbp2",6,7.801295265443633
"sfmbt1,fcrl6,aifm2,pfn2,lrrc37a2,osbp2",6,7.765446284577267
"sfmbt1,fcrl6,aifm2,fyn,lrrc37a2,osbp2",6,7.783123621047009
"sfmbt1,fcrl6,pfn2,fyn,lrrc37a2,osbp2",6,7.810521558030491
"sfmbt1,aifm2,pfn2,fyn,lrrc37a2,osbp2",6,7.830246688973559
"fcrl6,aifm2,pfn2,fyn,lrrc37a2,osbp2",6,7.785474479463394
"mstn,bambi,tmt1a,sfmbt1,fcrl6,aifm2,pfn2",7,7.782621544674673
"mstn,bambi,tmt1a,sfmbt1,fcrl6,aifm2,fyn",7,7.732213631851777
"mstn,bambi,tmt1a,sfmbt1,fcrl6,aifm2,lrrc37a2",7,7.641072132220193
"mstn,bambi,tmt1a,sfmbt1,fcrl6,aifm2,osbp2",7,7.7094431905000125
"mstn,bambi,tmt1a,sfmbt1,fcrl6,pfn2,fyn",7,7.777413883288463
"mstn,bambi,tmt1a,sfmbt1,fcrl6,pfn2,lrrc37a2",7,7.739474378683226
"mstn,bambi,tmt1a,sfmbt1,fcrl6,pfn2,osbp2",7,7.7890608094582
"mstn,bambi,tmt1a,sfmbt1,fcrl6,fyn,lrrc37a2",7,7.726791448463157
"mstn,bambi,tmt1a,sfmbt1,fcrl6,fyn,osbp2",7,7.675475748765686
"mstn,bambi,tmt1a,sfmbt1,fcrl6,lrrc37a2,osbp2",7,7.648655287190468
"mstn,bambi,tmt1a,sfmbt1,aifm2,pfn2,fyn",7,7.856619470211417
"mstn,bambi,tmt1a,sfmbt1,aifm2,pfn2,lrrc37a2",7,7.751292613096687
"mstn,bambi,tmt1a,sfmbt1,aifm2,pfn2,osbp2",7,7.84022137026571
"mstn,bambi,tmt1a,sfmbt1,aifm2,fyn,lrrc37a2",7,7.78235543373542
"mstn,bambi,tmt1a,sfmbt1,aifm2,fyn,osbp2",7,7.764426220447503
"mstn,bambi,tmt1a,sfmbt1,aifm2,lrrc37a2,osbp2",7,7.744597083305248
"mstn,bambi,tmt1a,sfmbt1,pfn2,fyn,lrrc37a2",7,7.844463573922983
"mstn,bambi,tmt1a,sfmbt1,pfn2,fyn,osbp2",7,7.795477422874963
"mstn,bambi,tmt1a,sfmbt1,pfn2,lrrc37a2,osbp2",7,7.785976850469727
"mstn,bambi,tmt1a,sfmbt1,fyn,lrrc37a2,osbp2",7,7.737849236699581
"mstn,bambi,tmt1a,fcrl6,aifm2,pfn2,fyn",7,7.7929937975023975
"mstn,bambi,tmt1a,fcrl6,aifm2,pfn2,lrrc37a2",7,7.779921995839338
"mstn,bambi,tmt1a,fcrl6,aifm2,pfn2,osbp2",7,7.8030826683988765
"mstn,bambi,tmt1a,fcrl6,aifm2,fyn,lrrc37a2",7,7.680256427227833
"mstn,bambi,tmt1a,fcrl6,aifm2,fyn,osbp2",7,7.6487517568353205
"mstn,bambi,tmt1a,fcrl6,aifm2,lrrc37a2,osbp2",7,7.6512215366403815
"mstn,bambi,tmt1a,fcrl6,pfn2,fyn,lrrc37a2",7,7.715084244334106
"mstn,bambi,tmt1a,fcrl6,pfn2,fyn,osbp2",7,7.66203158103272
"mstn,bambi,tmt1a,fcrl6,pfn2,lrrc37a2,osbp2",7,7.7220749427559845
"mstn,bambi,tmt1a,fcrl6,fyn,lrrc37a2,osbp2",7,7.610252925977506
"mstn,bambi,tmt1a,aifm2,pfn2,fyn,lrrc37a2",7,7.804622204385771
"mstn,bambi,tmt1a,aifm2,pfn2,fyn,osbp2",7,7.791317488747309
"mstn,bambi,tmt1a,aifm2,pfn2,lrrc37a2,osbp2",7,7.811343800217798
"mstn,bambi,tmt1a,aifm2,fyn,lrrc37a2,osbp2",7,7.708781702326771
"mstn,bambi,tmt1a,pfn2,fyn,lrrc37a2,osbp2",7,7.726839877968498
"mstn,bambi,sfmbt1,fcrl6,aifm2,pfn2,fyn",7,7.773229037065216
"mstn,bambi,sfmbt1,fcrl6,aifm2,pfn2,lrrc37a2",7,7.685670383198561
"mstn,bambi,sfmbt1,fcrl6,aifm2,pfn2,osbp2",7,7.738545747721226
"mstn,bambi,sfmbt1,fcrl6,aifm2,fyn,lrrc37a2",7,7.732957568857688
"mstn,bambi,sfmbt1,fcrl6,aifm2,fyn,osbp2",7,7.682220278784972
"mstn,bambi,sfmbt1,fcrl6,aifm2,lrrc37a2,osbp2",7,7.65313070055871
"mstn,bambi,sfmbt1,fcrl6,pfn2,fyn,lrrc37a2",7,7.755372064670935
"mstn,bambi,sfmbt1,fcrl6,pfn2,fyn,osbp2",7,7.68856502432579
"mstn,bambi,sfmbt1,fcrl6,pfn2,lrrc37a2,osbp2",7,7.717068198870328
"mstn,bambi,sfmbt1,fcrl6,fyn,lrrc37a2,osbp2",7,7.652718700932002
"mstn,bambi,sfmbt1,aifm2,pfn2,fyn,lrrc37a2",7,7.826560192713953
"mstn,bambi,sfmbt1,aifm2,pfn2,fyn,osbp2",7,7.795298821410329
"mstn,bambi,sfmbt1,aifm2,pfn2,lrrc37a2,osbp2",7,7.758857041102658
"mstn,bambi,sfmbt1,aifm2,fyn,lrrc37a2,osbp2",7,7.741757481945355
"mstn,bambi,sfmbt1,pfn2,fyn,lrrc37a2,osbp2",7,7.759769235785939
"mstn,bambi,fcrl6,aifm2,pfn2,fyn,lrrc37a2",7,7.752472358671928
"mstn,bambi,fcrl6,aifm2,pfn2,fyn,osbp2",7,7.713789061876594
"mstn,bambi,fcrl6,aifm2,pfn2,lrrc37a2,osbp2",7,7.69714747043026
"mstn,bambi,fcrl6,aifm2,fyn,lrrc37a2,osbp2",7,7.660646457935854
"mstn,bambi,fcrl6,pfn2,fyn,lrrc37a2,osbp2",7,7.66146530448008
"mstn,bambi,aifm2,pfn2,fyn,lrrc37a2,osbp2",7,7.771636485575231
"mstn,tmt1a,sfmbt1,fcrl6,aifm2,pfn2,fyn",7,7.8644171758024095
"mstn,tmt1a,sfmbt1,fcrl6,aifm2,pfn2,lrrc37a2",7,7.801774835816907
"mstn,tmt1a,sfmbt1,fcrl6,aifm2,pfn2,osbp2",7,7.813800550153924
"mstn,tmt1a,sfmbt1,fcrl6,aifm2,fyn,lrrc37a2",7,7.730911896285563
"mstn,tmt1a,sfmbt1,fcrl6,aifm2,fyn,osbp2",7,7.690415357209497
"mstn,tmt1a,sfmbt1,fcrl6,aifm2,lrrc37a2,osbp2",7,7.6788474647537965
"mstn,tmt1a,sfmbt1,fcrl6,pfn2,fyn,lrrc37a2",7,7.789885642917609
"mstn,tmt1a,sfmbt1,fcrl6,pfn2,fyn,osbp2",7,7.718030625721915
"mstn,tmt1a,sfmbt1,fcrl6,pfn2,lrrc37a2,osbp2",7,7.74942858152571
"mstn,tmt1a,sfmbt1,fcrl6,fyn,lrrc37a2,osbp2",7,7.674648628426167
"mstn,tmt1a,sfmbt1,aifm2,pfn2,fyn,lrrc37a2",7,7.834812188979344
"mstn,tmt1a,sfmbt1,aifm2,pfn2,fyn,osbp2",7,7.824373860764607
"mstn,tmt1a,sfmbt1,aifm2,pfn2,lrrc37a2,osbp2",7,7.810400846334013
"mstn,tmt1a,sfmbt1,aifm2,fyn,lrrc37a2,osbp2",7,7.75412530426783
"mstn,tmt1a,sfmbt1,pfn2,fyn,lrrc37a2,osbp2",7,7.783805785204094
"mstn,tmt1a,fcrl6,aifm2,pfn2,fyn,lrrc37a2",7,7.834002749233061
"mstn,tmt1a,fcrl6,aifm2,pfn2,fyn,osbp2",7,7.7478748494202625
"mstn,tmt1a,fcrl6,aifm2,pfn2,lrrc37a2,osbp2",7,7.773874987648686
"mstn,tmt1a,fcrl6,aifm2,fyn,lrrc37a2,osbp2",7,7.651126037121753
"mstn,tmt1a,fcrl6,pfn2,fyn,lrrc37a2,osbp2",7,7.670089785495818
"mstn,tmt1a,aifm2,pfn2,fyn,lrrc37a2,osbp2",7,7.783707693379506
"mstn,sfmbt1,fcrl6,aifm2,pfn2,fyn,lrrc37a2",7,7.76582890357662
"mstn,sfmbt1,fcrl6,aifm2,pfn2,fyn,osbp2",7,7.711206932913453
"mstn,sfmbt1,fcrl6,aifm2,pfn2,lrrc37a2,osbp2",7,7.709302320766052
"mstn,sfmbt1,fcrl6,aifm2,fyn,lrrc37a2,osbp2",7,7.669850399700811
"mstn,sfmbt1,fcrl6,pfn2,fyn,lrrc37a2,osbp2",7,7.680039676924382
"mstn,sfmbt1,aifm2,pfn2,fyn,lrrc37a2,osbp2",7,7.776719543100292
"mstn,fcrl6,aifm2,pfn2,fyn,lrrc37a2,osbp2",7,7.70655171957128
"bambi,tmt1a,sfmbt1,fcrl6,aifm2,pfn2,fyn",7,7.758421893674642
"bambi,tmt1a,sfmbt1,fcrl6,aifm2,pfn2,lrrc37a2",7,7.66331053428009
"bambi,tmt1a,sfmbt1,fcrl6,aifm2,pfn2,osbp2",7,7.728401337878441
"bambi,tmt1a,sfmbt1,fcrl6,aifm2,fyn,lrrc37a2",7,7.678632941654378
"bambi,tmt1a,sfmbt1,fcrl6,aifm2,fyn,osbp2",7,7.656512430027005
"bambi,tmt1a,sfmbt1,fcrl6,aifm2,lrrc37a2,osbp2",7,7.621791796357512
"bambi,tmt1a,sfmbt1,fcrl6,pfn2,fyn,lrrc37a2",7,7.762306858701656
"bambi,tmt1a,sfmbt1,fcrl6,pfn2,fyn,osbp2",7,7.7239308033733005
"bambi,tmt1a,sfmbt1,fcrl6,pfn2,lrrc37a2,osbp2",7,7.704166369002003
"bambi,tmt1a,sfmbt1,fcrl6,fyn,lrrc37a2,osbp2",7,7.68645081049096
"bambi,tmt1a,sfmbt1,aifm2,pfn2,fyn,lrrc37a2",7,7.788452285238784
"bambi,tmt1a,sfmbt1,aifm2,pfn2,fyn,osbp2",7,7.761112888595039
"bambi,tmt1a,sfmbt1,aifm2,pfn2,lrrc37a2,osbp2",7,7.711469948744937
"bambi,tmt1a,sfmbt1,aifm2,fyn,lrrc37a2,osbp2",7,7.710976767543259
"bambi,tmt1a,sfmbt1,pfn2,fyn,lrrc37a2,osbp2",7,7.750491387980844
"bambi,tmt1a,fcrl6,aifm2,pfn2,fyn,lrrc37a2",7,7.703641453331104
"bambi,tmt1a,fcrl6,aifm2,pfn2,fyn,osbp2",7,7.6601123516668075
"bambi,tmt1a,fcrl6,aifm2,pfn2,lrrc37a2,osbp2",7,7.666978156156863
"bambi,tmt1a,fcrl6,aifm2,fyn,lrrc37a2,osbp2",7,7.607884772247446
"bambi,tmt1a,fcrl6,pfn2,fyn,lrrc37a2,osbp2",7,7.665143942927782
"bambi,tmt1a,aifm2,pfn2,fyn,lrrc37a2,osbp2",7,7.701346062863629
"bambi,sfmbt1,fcrl6,aifm2,pfn2,fyn,lrrc37a2",7,7.738701669554764
"bambi,sfmbt1,fcrl6,aifm2,pfn2,fyn,osbp2",7,7.686192831382252
"bambi,sfmbt1,fcrl6,aifm2,pfn2,lrrc37a2,osbp2",7,7.652923133413464
"bambi,sfmbt1,fcrl6,aifm2,fyn,lrrc37a2,osbp2",7,7.67123492284016
"bambi,sfmbt1,fcrl6,pfn2,fyn,lrrc37a2,osbp2",7,7.700331949146509
"bambi,sfmbt1,aifm2,pfn2,fyn,lrrc37a2,osbp2",7,7.725133167818523
"bambi,fcrl6,aifm2,pfn2,fyn,lrrc37a2,osbp2",7,7.668873885652511
"tmt1a,sfmbt1,fcrl6,aifm2,pfn2,fyn,lrrc37a2",7,7.848420632239464
"tmt1a,sfmbt1,fcrl6,aifm2,pfn2,fyn,osbp2",7,7.781924009867221
"tmt1a,sfmbt1,fcrl6,aifm2,pfn2,lrrc37a2,osbp2",7,7.746132315735531
"tmt1a,sfmbt1,fcrl6,aifm2,fyn,lrrc37a2,osbp2",7,7.71449660821554
"tmt1a,sfmbt1,fcrl6,pfn2,fyn,lrrc37a2,osbp2",7,7.777440454413452
"tmt1a,sfmbt1,aifm2,pfn2,fyn,lrrc37a2,osbp2",7,7.809643708187073
"tmt1a,fcrl6,aifm2,pfn2,fyn,lrrc37a2,osbp2",7,7.736538627101945
"sfmbt1,fcrl6,aifm2,pfn2,fyn,lrrc37a2,osbp2",7,7.74674630492475
"mstn,bambi,tmt1a,sfmbt1,fcrl6,aifm2,pfn2,fyn",8,7.771949498113474
"mstn,bambi,tmt1a,sfmbt1,fcrl6,aifm2,pfn2,lrrc37a2",8,7.690875131996247
"mstn,bambi,tmt1a,sfmbt1,fcrl6,aifm2,pfn2,osbp2",8,7.734431426137408
"mstn,bambi,tmt1a,sfmbt1,fcrl6,aifm2,fyn,lrrc37a2",8,7.672288895584754
"mstn,bambi,tmt1a,sfmbt1,fcrl6,aifm2,fyn,osbp2",8,7.639394989856019
"mstn,bambi,tmt1a,sfmbt1,fcrl6,aifm2,lrrc37a2,osbp2",8,7.611350666205501
"mstn,bambi,tmt1a,sfmbt1,fcrl6,pfn2,fyn,lrrc37a2",8,7.71900443679544
"mstn,bambi,tmt1a,sfmbt1,fcrl6,pfn2,fyn,osbp2",8,7.666049064560295
"mstn,bambi,tmt1a,sfmbt1,fcrl6,pfn2,lrrc37a2,osbp2",8,7.692942441332191
"mstn,bambi,tmt1a,sfmbt1,fcrl6,fyn,lrrc37a2,osbp2",8,7.6180421722583835
"mstn,bambi,tmt1a,sfmbt1,aifm2,pfn2,fyn,lrrc37a2",8,7.791148046808173
"mstn,bambi,tmt1a,sfmbt1,aifm2,pfn2,fyn,osbp2",8,7.777269629238085
"mstn,bambi,tmt1a,sfmbt1,aifm2,pfn2,lrrc37a2,osbp2",8,7.743348483247111
"mstn,bambi,tmt1a,sfmbt1,aifm2,fyn,lrrc37a2,osbp2",8,7.705370809917367
"mstn,bambi,tmt1a,sfmbt1,pfn2,fyn,lrrc37a2,osbp2",8,7.737066255715194
"mstn,bambi,tmt1a,fcrl6,aifm2,pfn2,fyn,lrrc37a2",8,7.741121781502673
"mstn,bambi,tmt1a,fcrl6,aifm2,pfn2,fyn,osbp2",8,7.688633253460098
"mstn,bambi,tmt1a,fcrl6,aifm2,pfn2,lrrc37a2,osbp2",8,7.694482693494674
"mstn,bambi,tmt1a,fcrl6,aifm2,fyn,lrrc37a2,osbp2",8,7.599858104902987
"mstn,bambi,tmt1a,fcrl6,pfn2,fyn,lrrc37a2,osbp2",8,7.614855111277437
"mstn,bambi,tmt1a,aifm2,pfn2,fyn,lrrc37a2,osbp2",8,7.739899155342065
"mstn,bambi,sfmbt1,fcrl6,aifm2,pfn2,fyn,lrrc37a2",8,7.710369872743097
"mstn,bambi,sfmbt1,fcrl6,aifm2,pfn2,fyn,osbp2",8,7.664785313443852
"mstn,bambi,sfmbt1,fcrl6,aifm2,pfn2,lrrc37a2,osbp2",8,7.641002229933227
"mstn,bambi,sfmbt1,fcrl6,aifm2,fyn,lrrc37a2,osbp2",8,7.624777430987117
"mstn,bambi,sfmbt1,fcrl6,pfn2,fyn,lrrc37a2,osbp2",8,7.632211463338334
"mstn,bambi,sfmbt1,aifm2,pfn2,fyn,lrrc37a2,osbp2",8,7.731694057398938
"mstn,bambi,fcrl6,aifm2,pfn2,fyn,lrrc37a2,osbp2",8,7.654365843855276
"mstn,tmt1a,sfmbt1,fcrl6,aifm2,pfn2,fyn,lrrc37a2",8,7.804898922311775
"mstn,tmt1a,sfmbt1,fcrl6,aifm2,pfn2,fyn,osbp2",8,7.71707724376734
"mstn,tmt1a,sfmbt1,fcrl6,aifm2,pfn2,lrrc37a2,osbp2",8,7.716178493287128
"mstn,tmt1a,sfmbt1,fcrl6,aifm2,fyn,lrrc37a2,osbp2",8,7.633355642743234
"mstn,tmt1a,sfmbt1,fcrl6,pfn2,fyn,lrrc37a2,osbp2",8,7.661530052504878
"mstn,tmt1a,sfmbt1,aifm2,pfn2,fyn,lrrc37a2,osbp2",8,7.760245184139899
"mstn,tmt1a,fcrl6,aifm2,pfn2,fyn,lrrc37a2,osbp2",8,7.699354980700097
"mstn,sfmbt1,fcrl6,aifm2,pfn2,fyn,lrrc37a2,osbp2",8,7.656838362536516
"bambi,tmt1a,sfmbt1,fcrl6,aifm2,pfn2,fyn,lrrc37a2",8,7.6997095647664
"bambi,tmt1a,sfmbt1,fcrl6,aifm2,pfn2,fyn,osbp2",8,7.663352849564485
"bambi,tmt1a,sfmbt1,fcrl6,aifm2,pfn2,lrrc37a2,osbp2",8,7.631272090606142
"bambi,tmt1a,sfmbt1,fcrl6,aifm2,fyn,lrrc37a2,osbp2",8,7.6006386814328515
"bambi,tmt1a,sfmbt1,fcrl6,pfn2,fyn,lrrc37a2,osbp2",8,7.665824297995417
"bambi,tmt1a,sfmbt1,aifm2,pfn2,fyn,lrrc37a2,osbp2",8,7.702108570868133
"bambi,tmt1a,fcrl6,aifm2,pfn2,fyn,lrrc37a2,osbp2",8,7.616056127735948
"bambi,sfmbt1,fcrl6,aifm2,pfn2,fyn,lrrc37a2,osbp2",8,7.631133914276893
"tmt1a,sfmbt1,fcrl6,aifm2,pfn2,fyn,lrrc37a2,osbp2",8,7.726741814654055
"mstn,bambi,tmt1a,sfmbt1,fcrl6,aifm2,pfn2,fyn,lrrc37a2",9,7.710930962898403
"mstn,bambi,tmt1a,sfmbt1,fcrl6,aifm2,pfn2,fyn,osbp2",9,7.658414287934445
"mstn,bambi,tmt1a,sfmbt1,fcrl6,aifm2,pfn2,lrrc37a2,osbp2",9,7.635799748920047
"mstn,bambi,tmt1a,sfmbt1,fcrl6,aifm2,fyn,lrrc37a2,osbp2",9,7.582010140704999
"mstn,bambi,tmt1a,sfmbt1,fcrl6,pfn2,fyn,lrrc37a2,osbp2",9,7.608540987426891
"mstn,bambi,tmt1a,sfmbt1,aifm2,pfn2,fyn,lrrc37a2,osbp2",9,7.719145732802368
"mstn,bambi,tmt1a,fcrl6,aifm2,pfn2,fyn,lrrc37a2,osbp2",9,7.637161338877174
"mstn,bambi,sfmbt1,fcrl6,aifm2,pfn2,fyn,lrrc37a2,osbp2",9,7.60902528268344
"mstn,tmt1a,sfmbt1,fcrl6,aifm2,pfn2,fyn,lrrc37a2,osbp2",9,7.658017543842343
"bambi,tmt1a,sfmbt1,fcrl6,aifm2,pfn2,fyn,lrrc37a2,osbp2",9,7.60771335942545
"mstn,bambi,tmt1a,sfmbt1,fcrl6,aifm2,pfn2,fyn,lrrc37a2,osbp2",10,7.598417401807392
