gene,mse
kcne3,8.210125692338528
kcne4,8.269753636149563
kcnf1,8.229818456127992
kcng1,8.259714518303864
kcng2,8.261526146177932
kcng3,8.267331787906896
kcng4,8.261926092123183
kcnh1,8.269834421512462
kcnh2,8.263646147827007
kcnh3,8.259394906674634
kcnh4,8.267301217377897
kcnh5,8.255637497143727
kcnh6,8.264025088149204
kcnh7,8.260409830807736
kcnh8,8.262963004401335
kcnip1,8.264903559716208
kcnip2,8.2706122038005
kcnip3,8.236645339469193
kcnip4,8.23848157740401
kcnj1,8.199329291196909
kcnj10,8.247615432433395
kcnj11,8.267303765248245
kcnj12,8.25942962712267
kcnj13,8.255642586199658
kcnj14,8.272291929714035
kcnj15,8.189941427721548
kcnj16,8.26058453337988
kcnj18,8.288961348698486
kcnj2,8.262581768317096
kcnj3,8.2639441117829
kcnj4,8.262065738836863
kcnj5,8.26198946929969
kcnj6,8.270087477559425
kcnj8,8.253538809351225
kcnj9,8.271373842158882
kcnk1,8.260951094090442
kcnk10,8.255230833487495
kcnk12,8.264194055895427
kcnk13,8.237311893811139
kcnk15,8.255894746511151
kcnk16,8.261643617799278
kcnk17,8.318970367238819
kcnk18,8.271076696324515
kcnk2,8.265843688127335
kcnk3,8.241752924170104
kcnk4,8.25870810796625
kcnk5,8.311681448013418
kcnk6,8.262073833200407
kcnk7,8.261439772075946
kcnk9,8.256493729886648
kcnma1,8.303959265341735
kcnmb1,8.262665053626973
kcnmb2,8.261990558462475
kcnmb3,8.256115675973074
kcnmb4,8.267596885972358
kcnn1,8.24930856098387
kcnn2,8.244896088789345
kcnn3,8.262134028836368
kcnn4,8.273292938868195
kcnq1,8.262182631115387
kcnq2,8.285443213892894
kcnq3,8.230689053940521
kcnq4,8.265809171216622
kcnq5,8.302369733486083
kcns1,8.267948587268895
kcns2,8.26039158437995
kcns3,8.272633765068214
kcnt1,8.208953037857604
kcnt2,8.266752266392881
kcnu1,8.27446582883069
kcnv1,8.264932995609575
kcnv2,8.261540280544834
kcp,8.26287371156195
kctd1,8.278584233486063
kctd10,8.264197316349774
kctd11,8.273410564694824
kctd12,8.262637572113405
kctd13,8.274954524391877
kctd14,8.270296789115456
kctd15,8.26099513531875
kctd16,8.260932385172959
kctd17,8.262925148917237
kctd18,8.262393996578561
kctd19,8.251958921149514
kctd2,8.260204752590477
kctd20,8.300455471622776
kctd21,8.253760055547561
kctd3,8.260204098584076
kctd5,8.263766975175493
kctd6,8.268210362599818
kctd7,8.237536525608128
kctd8,8.260822662200953
kctd9,8.267671978054718
kdelr1,8.262295816867955
kdelr2,8.262021796095041
kdelr3,8.265891362266807
kdf1,8.265563334421802
kdm1a,8.25273555275663
kdm1b,8.274314410513343
kdm2a,8.287678008654899
kdm2b,8.271013894609101
kdm3a,8.264409356153685
kdm3b,8.254826662962111
kdm4a,8.2525010477811
kdm4b,8.261182982870885
kdm4c,8.27269636192262
kdm4d,8.250570987788846
kdm4e,8.259591422671978
kdm4f,8.259490846989841
kdm5a,8.257655652949026
kdm5b,8.258520940673584
kdm5c,8.266870530907765
kdm5d,8.298275379468652
kdm6a,8.265748026320693
kdm6b,8.269281227972225
kdm7a,8.260906531204602
kdm8,8.252182252416313
kdr,8.278300445875022
kdsr,8.277214770326685
keap1,8.274648442725747
kel,8.248784448999125
kera,8.260755851648268
kgd4,8.263945050076805
khdc1,8.261685496864164
khdc1l,8.281071772918459
khdc3l,8.262177370033797
khdc4,8.262240061507606
khdrbs1,8.252963416594303
khdrbs2,8.264278191825833
khdrbs3,8.244272499827494
khk,8.259962128223387
khnyn,8.258951925899778
khsrp,8.267136004625353
kiaa0040,8.260644959358784
kiaa0232,8.248296594986293
kiaa0319,8.241655949156835
kiaa0319l,8.25605076550792
kiaa0408,8.248711410953256
kiaa0513,8.23380189594577
kiaa0586,8.232396441476736
kiaa0753,8.26541511236186
kiaa0825,8.237894679568246
kiaa0930,8.262147602616885
kiaa1143,8.246570603861214
kiaa1191,8.262499029768277
kiaa1210,8.261266574118087
kiaa1217,8.260519535471184
kiaa1328,8.25277232154762
kiaa1549,8.318487290349902
kiaa1549l,8.27138535285157
kiaa1586,8.268963921666176
kiaa1614,8.26242517934656
kiaa1671,8.243604257304584
kiaa1755,8.297785260040857
kiaa1958,8.263261228811366
kiaa2012,8.283514497724685
kiaa2013,8.32845563366757
kics2,8.264206211721977
kidins220,8.263989920242203
kif11,8.250576320945813
kif12,8.276210375524716
kif13a,8.28390257335567
kif13b,8.263970666725193
kif14,8.275313088144863
kif15,8.256826131207468
kif16b,8.267437774397163
kif17,8.2637164521129
kif18a,8.223589972929382
kif18b,8.299446165592231
kif19,8.271245106843836
kif1a,8.252984865584088
kif1b,8.311871945501307
kif1c,8.259076059442048
kif20a,8.254089101516927
kif20b,8.269483398988614
kif21a,8.250421450413393
kif21b,8.266435686238664
kif22,8.300354398255012
kif23,8.264398076789751
kif24,8.25457659799223
kif25,8.25763396723799
kif26a,8.267162485095964
kif26b,8.27032481770979
kif27,8.272858358498052
kif2a,8.264835269269824
kif2b,8.284286510918003
kif2c,8.311137465160671
kif3a,8.276454508551417
kif3b,8.266760007506516
kif3c,8.260008564358193
kif4a,8.265188916628414
kif4b,8.248447996489228
kif5a,8.287240027480655
kif5b,8.285032376502302
kif5c,8.26024833148481
kif6,8.295851066266776
kif7,8.259498363005578
kif9,8.249207123880971
kifap3,8.261633636940296
kifbp,8.282060327763366
kifc1,8.239690966013352
kifc2,8.27912656018128
kifc3,8.26687520060142
kin,8.258028711841018
kir2dl1,8.259174094963265
kir2dl3,8.274621688329354
kir2dl4,8.257692455186476
kir3dl1,8.294694139195718
kir3dl2,8.319027076227641
kir3dl3,8.269731526266437
kirrel1,8.278558044434906
kirrel2,8.2607084333658
kirrel3,8.250791409757822
kiss1r,8.27872038953862
kit,8.261301146489693
kitlg,8.262561929282377
kiz,8.26160150063125
kl,8.206389915044305
klb,8.277082718741722
klc1,8.269764238873348
klc2,8.249945342767472
klc3,8.27100496744972
klc4,8.267869796709531
klf1,8.246828549885315
klf10,8.260598645945706
klf11,8.27289655334612
klf12,8.246699865264997
klf13,8.260548829728469
klf14,8.26804708397932
klf15,8.268557153729903
klf16,8.256192555377265
klf17,8.267877137946915
klf2,8.2558383956868
klf3,8.447676551218713
klf4,8.289476578995512
klf5,8.26209906683741
klf6,8.259247290618852
klf7,8.248285779788105
klf8,8.266451791426455
klf9,8.257212038805584
klhdc1,8.323581123036536
klhdc10,8.25901472008553
klhdc2,8.252735394184006
klhdc3,8.262002916108806
klhdc4,8.261944816170162
klhdc7a,8.260292815691118
klhdc8a,8.226239562124817
klhdc8b,8.235351704443492
klhdc9,8.264884011653429
klhl1,8.264137844233964
klhl10,8.299843394477293
klhl11,8.296037062319858
klhl12,8.243893488295305
klhl13,8.268926587196153
klhl14,8.249254098100883
klhl15,8.261662427549448
klhl17,8.262112344470507
klhl18,8.269012204481642
klhl2,8.250339944822947
klhl20,8.287911592543683
klhl21,8.26968868088161
klhl22,8.239114645999432
klhl23,8.260969345539614
klhl24,8.265658264808398
klhl25,8.263330243606797
klhl26,8.248631677607053
klhl28,8.270457528467729
klhl29,8.298957636263475
klhl3,8.264742213482169
klhl30,8.275464362198383
klhl31,8.248647337538081
klhl32,8.24829954532595
klhl33,8.296146056907494
klhl34,8.267596441546383
klhl35,8.26097462222815
klhl36,8.274803993564628
klhl38,8.260922595125743
klhl4,8.239375418965032
klhl40,8.22443996421079
klhl41,8.258338725392116
klhl42,8.265853508109524
klhl5,8.261904145654883
klhl6,8.290057771310305
klhl7,8.232312917919312
klhl8,8.248579341930345
klhl9,8.258872219227163
klk1,8.262512610215694
klk10,8.262396351533386
klk11,8.276126306718528
klk12,8.26571731375733
klk13,8.267290405573409
klk14,8.249780050107647
klk15,8.267771831981634
klk2,8.261495531712908
klk3,8.256399072911776
klk4,8.25480154259024
klk5,8.263773253342231
klk6,8.274403833913503
klk7,8.258916601723474
klk8,8.248046331513116
klk9,8.25800669921147
klkb1,8.25981852484958
klrb1,8.263974083686358
klrc1,8.260294972589081
klrc2,8.263860023705993
klrc3,8.249582556717808
klrd1,8.262550261875099
klrf1,8.26262855506178
klrg1,8.239496841700358
klrg2,8.25095305846279
klrk1,8.290066835158205
kmo,8.248586921475908
kmt2a,8.263588316034191
kmt2b,8.258886903480533
kmt2c,8.27774558199726
kmt2d,8.213220447233477
kmt2e,8.262912117970039
kmt5a,8.264649403574213
kmt5b,8.295415494877039
kmt5c,8.257017847181864
kncn,8.265830282966396
kndc1,8.25523519436889
kng1,8.263273890551677
knl1,8.265827526523605
knop1,8.26579298969348
knstrn,8.27978534137543
kntc1,8.260627401405849
kplce,8.259259871459127
kpna1,8.278658398033237
kpna2,8.222207578651286
kpna3,8.262024891487501
kpna4,8.24758566951403
kpna5,8.262363294712639
kpna6,8.259256163604077
kpna7,8.226977740381884
kpnb1,8.251859083123056
kprp,8.168164441570955
kptn,8.28316735305891
kras,8.25211720843796
krba1,8.240665017037703
krba2,8.257695040240984
krbox1,8.267331660008047
krbox4,8.26044438215605
krbox5,8.257086766161335
krcc1,8.27002704463517
kremen1,8.27608292067317
kremen2,8.192840085276295
kri1,8.243003220683523
krit1,8.257757978133121
krr1,8.26195734350075
krt1,8.249086432953751
krt10,8.269095397445234
krt12,8.277326676156651
krt13,8.264985439985033
krt14,8.261227048455694
krt15,8.289548364470427
krt16,8.277685209093129
krt17,8.296514735736935
krt18,8.25557059396692
krt19,8.235594574266395
krt2,8.205290276408226
krt20,8.297924146663856
krt222,8.26220552042268
krt23,8.257459988776505
krt24,8.260976409932516
krt25,8.265565300350817
krt26,8.279967964773125
krt27,8.278514614769563
krt28,8.257676364077568
krt3,8.279709977277715
krt31,8.223192355988711
krt32,8.272715904634289
krt33a,8.20310073947643
krt33b,8.245373287298218
krt34,8.241557239694652
krt35,8.255624970762234
krt36,8.270337370445441
krt37,8.26396471436715
krt38,8.264973304327995
krt39,8.262704103944731
krt4,8.25183812305972
krt40,8.263901359681263
krt5,8.274342789513843
krt6a,8.243876270973113
krt6b,8.265753506046885
krt6c,8.262958622528531
krt7,8.274447341127516
krt71,8.295324451838662
krt72,8.310976153110735
krt73,8.254971937586857
krt74,8.260844322101184
krt75,8.28071907939258
krt76,8.280281477304975
krt77,8.192278313887135
krt78,8.282837152036537
krt79,8.27385923897056
krt8,8.260888007682393
krt80,8.245610205368129
krt81,8.262986190968407
krt82,8.271202613496959
krt83,8.283469988608047
krt84,8.261625942587635
krt85,8.260092654676791
krt86,8.261401907311473
krt9,8.260176136727509
krtap10_1,8.244660651331472
krtap10_10,8.259646102384103
krtap10_11,8.284115784602738
krtap10_12,8.272793277524608
krtap10_2,8.261414780244035
krtap10_3,8.258468636609866
krtap10_4,8.270369854584583
krtap10_5,8.27191829107675
krtap10_6,8.27890527282879
krtap10_7,8.261577604396688
krtap10_8,8.261374960575669
krtap10_9,8.265250410748003
krtap11_1,8.262142910559483
krtap12_1,8.262046530308503
krtap12_2,8.32430925887988
krtap12_3,8.263331493152197
krtap12_4,8.261907023973361
krtap13_1,8.249185241070373
krtap13_2,8.262109633035864
krtap13_3,8.262677577964617
krtap13_4,8.248355141698882
krtap15_1,8.260714131174359
krtap16_1,8.248564016319737
krtap17_1,8.2622057070193
krtap19_1,8.384971688348774
krtap19_2,8.263702830248121
krtap19_3,8.290933903426497
krtap19_4,8.262046530308503
krtap19_5,8.258195233983013
krtap19_6,8.26253480965516
krtap19_7,8.254654972120909
krtap19_8,8.253776034034866
krtap1_1,8.262118293484088
krtap1_3,8.260590298586242
krtap1_4,8.2605571091506
krtap1_5,8.262193693335716
krtap20_1,8.25246747421097
krtap20_2,8.274671278700666
krtap20_3,8.260045150039414
krtap21_1,8.262351466102764
krtap21_2,8.260208637107944
krtap21_3,8.262338832915816
krtap22_1,8.262917670338192
krtap22_2,8.261906168609254
krtap23_1,8.261117190195648
krtap24_1,8.255386216487452
krtap25_1,8.220400650029939
krtap26_1,8.242474605795506
krtap27_1,8.26179715876076
krtap2_1,8.261621223887657
krtap2_2,8.262028342250241
krtap2_3,8.262028342250241
krtap2_4,8.262718697992677
krtap3_1,8.260776778289346
krtap3_2,8.297212617424593
krtap3_3,8.262090352713573
krtap4_1,8.262133301816446
krtap4_11,8.265436918015965
krtap4_12,8.278213202410335
krtap4_2,8.256527663033557
krtap4_3,8.244042178780862
krtap4_4,8.2621405055408
krtap4_5,8.26288375435024
krtap4_6,8.258837386355442
krtap4_7,8.265366559152998
krtap4_8,8.260521767269445
krtap4_9,8.263518802498558
krtap5_1,8.249176287185378
krtap5_10,8.223703008785119
krtap5_11,8.261551554721708
krtap5_2,8.2545301498026
krtap5_3,8.259615498830989
krtap5_4,8.260540999263723
krtap5_5,8.213207694892697
krtap5_6,8.261652145052825
krtap5_7,8.261628580236112
krtap5_8,8.26490101364885
krtap5_9,8.268993842571257
krtap6_1,8.270168254197344
krtap6_2,8.260014181253382
krtap6_3,8.26119370275631
krtap8_1,8.264365334558946
krtap9_1,8.266813875560082
krtap9_2,8.350210924760185
krtap9_3,8.271423701020613
krtap9_4,8.262535832383541
krtap9_6,8.274895421733875
krtap9_7,8.246606048756725
krtap9_8,8.265834520613641
krtap9_9,8.231540571361949
krtcap2,8.284316414745097
krtcap3,8.257686998192913
krtdap,8.29014365898975
ksr1,8.284860687851362
ksr2,8.285472953936585
kti12,8.24037331225123
ktn1,8.266112135343027
kxd1,8.20600373518247
ky,8.287557268210762
kyat1,8.249122751325718
kyat3,8.277564529065815
kynu,8.296876359811021
l1cam,8.260780989646612
l1td1,8.26880508995213
l2hgdh,8.220135969670771
l3hypdh,8.261376920078128
l3mbtl1,8.25734653861495
l3mbtl2,8.267833567446358
l3mbtl3,8.241306409622352
l3mbtl4,8.272321052087785
lacc1,8.25989068803182
lacrt,8.262565775348802
lactb,8.258772568654578
lactb2,8.250023499514354
lactbl1,8.26016936615437
lad1,8.265938682614932
lag3,8.268636495352434
lage3,8.26653506514163
lair1,8.268986481607062
lair2,8.260588367114003
lalba,8.256877154649013
lama1,8.261862429025678
lama2,8.239737013734764
lama3,8.293181449559334
lama4,8.321718895310221
lama5,8.257126472233583
lamb1,8.258145265636738
lamb2,8.275106521988791
lamb3,8.306069524720389
lamb4,8.266197319018701
lamc1,8.260361655661763
lamc2,8.259345622706254
lamc3,8.266819674301463
lamp1,8.261231566473256
lamp2,8.23972753669804
lamp3,8.2649598524587
lamp5,8.243819350066854
lamtor1,8.260397776722378
lamtor2,8.259225385174677
lamtor3,8.258467782410067
lamtor4,8.278367136905999
lamtor5,8.26268231805141
lancl1,8.34519016005364
lancl2,8.27398093052339
lancl3,8.262333183734121
lap3,8.274804290451184
laptm4a,8.278654840201648
laptm4b,8.268566351468001
laptm5,8.264883688073418
large1,8.22662625602906
large2,8.215926738401174
larp1,8.295350023028618
larp1b,8.24348872626438
larp4,8.285794189585486
larp4b,8.263503637080278
larp6,8.263199874896761
larp7,8.262750894014863
lars1,8.264408100820603
lars2,8.267602862635357
las1l,8.26697551762765
lasp1,8.238325362586467
lasp1nb,8.26121452178397
lat,8.246136422714294
lat2,8.287290730156073
lats1,8.271105297972776
lats2,8.280400744913402
lax1,8.208489969686019
layn,8.262970574085719
lbh,8.253817367266336
lbhd1,8.256150042328294
lbhd2,8.278080184894554
lbp,8.26120425255625
lbr,8.233486135308336
lbx1,8.253517115195956
lbx2,8.233598763635301
lca5,8.262466273887938
lca5l,8.264399750107952
lcat,8.268975952332642
lce1a,8.25842271307875
lce1b,8.263825108772984
lce1c,8.26217343971312
lce1d,8.267688249253512
lce1e,8.271729395025998
lce1f,8.261219032395452
lce2a,8.301773854425301
lce2b,8.257336389586929
lce2c,8.263739972413969
lce2d,8.257508224449202
lce3a,8.261193255834364
lce3b,8.25688928419449
lce3c,8.249065710777456
lce3d,8.262036835884238
lce3e,8.26686908637116
lce4a,8.266010738376735
lce5a,8.282257764163564
lce6a,8.262248275363625
lck,8.277329794041288
lclat1,8.272090131703727
lcmt1,8.261459179181395
lcmt2,8.233281631407191
lcn1,8.253619450722683
lcn10,8.257507822067
lcn12,8.23760320630263
lcn15,8.255045474925378
lcn2,8.27314373166065
lcn6,8.264440999537326
lcn8,8.306199338582458
lcn9,8.260715690927848
lcnl1,8.309335075732504
lcor,8.246438475788814
lcorl,8.248229505360433
lcp1,8.279667843342548
lcp2,8.303557179201462
lct,8.265095163693166
lctl,8.378423159729053
ldaf1,8.259591237976194
ldah,8.25512265437336
ldb1,8.219782901112712
ldb2,8.263814009553283
ldb3,8.261520852994849
ldha,8.250278865918286
ldhal6a,8.262571289245573
ldhal6b,8.275143627872644
ldhb,8.251557910441731
ldhc,8.266159560391227
ldhd,8.25219071759615
ldlr,8.267265486278315
ldlrad1,8.25926885082714
ldlrad2,8.27648062022431
ldlrad3,8.26129305205227
ldlrad4,8.310005999301023
ldlrap1,8.332971775395203
ldoc1,8.262046530308503
leap2,8.26189800424527
lect2,8.274125151856236
lef1,8.243412122945198
lefty1,8.256337735994155
lefty2,8.2363192743064
lekr1,8.22955833107029
lelp1,8.305014793868049
lemd1,8.257527605025386
lemd2,8.23631106948167
lemd3,8.256754629699344
lenep,8.262297609589336
leng1,8.260198301482484
leng8,8.260657383419465
leng9,8.26516227108019
leo1,8.242301012093096
lep,8.25848243160687
lepr,8.250184695825554
leprot,8.243658586345369
leprotl1,8.307447106175537
letm1,8.340508170513514
letm2,8.234152759952977
letmd1,8.240686344371909
leutx,8.261033603277456
lfng,8.279765868375243
lgals1,8.260698347654747
lgals12,8.252173982475664
lgals13,8.25990638017408
lgals14,8.272189744984775
lgals16,8.262536254953016
lgals2,8.268065483318605
lgals3,8.26412170240764
lgals3bp,8.302993190485802
lgals4,8.267116269711842
lgals8,8.262190865155821
lgals9,8.32648619097071
lgals9b,8.292330190079129
lgals9c,8.254230912100603
lgalsl,8.276972898421294
lgi1,8.262343984331494
lgi2,8.255701960868162
lgi3,8.262492773310768
lgi4,8.262684156491716
lgmn,8.263100561194342
lgr4,8.262037726101155
lgr5,8.245721381372649
lgr6,8.231926025132491
lgsn,8.258068590361807
lhb,8.266265076935868
lhcgr,8.264114034252826
lhfpl1,8.212876873698752
lhfpl2,8.279399509753212
lhfpl3,8.259966726217936
lhfpl4,8.256534292809933
lhfpl5,8.269733958263814
lhfpl6,8.234960147341116
lhfpl7,8.296731440804875
lhpp,8.261695386831828
lhx1,8.251376850327103
lhx2,8.25444623665491
lhx3,8.257479047188733
lhx4,8.22693256659357
lhx5,8.384485397689971
lhx6,8.23751148767582
lhx8,8.257494809662658
lhx9,8.251042087241906
lias,8.260961183462753
liat1,8.28460263503395
lif,8.262456932713139
lifr,8.229363709252148
lig1,8.260753905389555
lig3,8.264733373222468
lig4,8.256181753949768
lilra1,8.291468768175253
lilra2,8.25406333505866
lilra4,8.263699459127933
lilra5,8.253069119307378
lilra6,8.262646444054925
lilrb1,8.267102383646154
lilrb2,8.247194588090515
lilrb3,8.272824872951356
lilrb4,8.282628209571735
lilrb5,8.2542756152416
lim2,8.26095199795224
lima1,8.264202434288372
limch1,8.271207162300222
limd1,8.238034582802676
limd2,8.292467963429782
lime1,8.270755764299473
limk1,8.261408907957831
limk2,8.2838237443991
lims1,8.244222413601532
lims2,8.259801501163942
lin28a,8.263366034658238
lin28b,8.33582895468831
lin37,8.285609798963732
lin52,8.271286394117963
lin54,8.243559559735298
lin7a,8.302030778626593
lin7c,8.254732010442329
lin9,8.250766523803518
linc02203,8.299305939715037
linc02210_crhr1,8.263653826761187
linc02218,8.267460378235599
linc02898,8.263863721496719
linc02914,8.292232271772143
linc03040,8.241824993235923
linc03041,8.263817120144004
linc03042,8.267911789343806
lingo1,8.25927653309207
lingo2,8.26312129970728
lingo3,8.252232406102477
lingo4,8.229748088895924
lins1,8.280287142783322
lipa,8.264884453107248
lipc,8.26094600906603
lipe,8.202747413517791
lipf,8.258981985878444
lipg,8.207600658002383
liph,8.257716483651832
lipi,8.255931687387363
lipj,8.282494304453206
lipk,8.231650967355375
lipm,8.263470071194897
lipn,8.267682085096332
lipt1,8.218786711895476
litaf,8.261638093044988
litafd,8.261460097264074
lix1,8.31114267256499
lix1l,8.25730765944285
lkaaear1,8.262432121505979
llcfc1,8.262999194455412
llgl1,8.193824821175665
llgl2,8.25600249081445
llph,8.25568000160723
lman1,8.268945275647608
lman1l,8.284830859795568
lman2,8.262427886687847
lman2l,8.238255454469844
lmbr1,8.234280289038388
lmbr1l,8.246866596972325
lmbrd1,8.279028449317128
lmbrd2,8.256989478255797
lmcd1,8.25420067800619
lmf1,8.25423020404279
lmf2,8.274740355492288
lmln,8.252473141879447
lmna,8.259054042924912
lmnb1,8.229082380874555
lmnb2,8.258040949041368
lmntd1,8.220406260747614
lmntd2,8.261897741824278
lmo1,8.2601590920759
lmo2,8.259393279617571
lmo3,8.262819589511288
lmo4,8.261382863128233
lmo7,8.28299531808213
lmod1,8.249153370070335
lmod2,8.248002999250625
lmod3,8.266972017355092
lmtk2,8.247500222025137
lmtk3,8.282341185516314
lmx1a,8.267564523580107
lmx1b,8.259003317288421
lnp1,8.268685058751863
lnpep,8.250197217438036
lnpk,8.245191679004147
lnx1,8.30340808347679
lnx2,8.260966482045239
lonp1,8.27064555868933
lonp2,8.266545944850725
lonrf1,8.265400312564
lonrf2,8.24673759186458
lonrf3,8.246867320692813
loricrin,8.261265108227098
lox,8.242831563051299
loxhd1,8.243065341182719
loxl1,8.26487964502203
loxl2,8.258599120909896
loxl3,8.248254017236144
loxl4,8.19051146456065
lpa,8.261794543967182
lpar1,8.262559495894225
lpar2,8.285340596747433
lpar3,8.266443852439854
lpar4,8.264884406542276
lpar5,8.257244674779383
lpar6,8.221881785376365
lpcat1,8.279746107547727
lpcat2,8.25495172295755
lpcat3,8.2597917184034
lpcat4,8.285365256150321
lpgat1,8.272350079962077
lpin1,8.262795818637699
lpin2,8.222104772255545
lpin3,8.265489364458151
lpl,8.258684076417032
lpo,8.269808830886038
lpp,8.272314823889262
lpxn,8.237263572163238
lrat,8.2611586180233
lratd1,8.261616679961444
lratd2,8.256409021826679
lrba,8.231891932933095
lrch1,8.315877434372023
lrch2,8.24595411288185
lrch3,8.22476865239177
lrch4,8.26123325294954
lrcol1,8.262537538279435
lrfn1,8.261983712799058
lrfn2,8.269840395907732
lrfn3,8.258679690753006
lrfn4,8.332425150905198
lrfn5,8.256872371617892
lrg1,8.242594742983005
lrguk,8.236181773466146
lrif1,8.256837667785557
lrig1,8.26007259426072
lrig2,8.26260876730953
lrig3,8.247634129309564
lrit1,8.263202864416
lrit2,8.312706446257963
lrit3,8.284557648113331
lrmda,8.297699112721798
lrp1,8.243069248867936
lrp10,8.284664557172178
lrp11,8.278225076263265
lrp12,8.278620502590483
lrp1b,8.263244264650353
lrp2,8.260595278150348
lrp2bp,8.232571818648289
lrp3,8.249838373246469
lrp4,8.27782565964421
lrp5,8.266354294125813
lrp5l,8.23993004462968
lrp6,8.265382559660482
lrp8,8.268717653244387
lrpap1,8.26190383201913
lrpprc,8.2682023689372
lrr1,8.264110410252284
lrrc1,8.27647656949708
lrrc10,8.258671854454366
lrrc10b,8.257212404766669
lrrc14,8.307447580871104
lrrc14b,8.238429730063872
lrrc15,8.258853143265437
lrrc17,8.347323240751873
lrrc18,8.242402500934833
lrrc19,8.26194106005042
lrrc2,8.357548742576414
lrrc20,8.262066763807299
lrrc23,8.25732241340731
lrrc24,8.268895306019576
lrrc25,8.245401091947427
lrrc26,8.26232916039442
lrrc27,8.253627462881429
lrrc28,8.261156368191822
lrrc3,8.260373910421295
lrrc30,8.257290650544054
lrrc31,8.291448916078894
lrrc32,8.318893511513545
lrrc34,8.263809762256438
lrrc36,8.262221283711602
lrrc37a,8.262373764331116
lrrc37a2,8.154514479343195
lrrc37a3,8.251261996377785
lrrc37b,8.280878915156233
lrrc38,8.276486675739136
lrrc39,8.262140700147878
lrrc3b,8.291969546254366
lrrc3c,8.277283540182601
lrrc4,8.280720309535992
lrrc40,8.261666661508958
lrrc41,8.266318946944358
lrrc42,8.235462033220676
lrrc43,8.258964732922482
lrrc45,8.251626032073554
lrrc46,8.30181588956856
lrrc47,8.26650053623021
lrrc49,8.259414844046882
lrrc4b,8.257574372238372
lrrc4c,8.353187864429824
lrrc52,8.264737929240692
lrrc55,8.264053616876504
lrrc56,8.265805377892042
lrrc57,8.276544341439157
lrrc58,8.269107520545953
lrrc59,8.262668281566356
lrrc61,8.284241363715552
lrrc63,8.26158059229725
lrrc66,8.263966774598332
lrrc69,8.2192847669142
lrrc7,8.2600405514361
lrrc71,8.26455707538062
lrrc72,8.26149999487701
lrrc73,8.297539793031415
lrrc74a,8.257474056946135
lrrc74b,8.258319628964037
lrrc75a,8.322570460610022
lrrc75b,8.243160131438058
lrrc8a,8.265394934979616
lrrc8b,8.229682489385931
lrrc8c,8.27236317756092
lrrc8d,8.271565695428695
lrrc8e,8.26821509832806
lrrc9,8.260093666220776
lrrcc1,8.285731803572439
lrrd1,8.262512478609882
lrrfip1,8.26727434836487
lrrfip2,8.206055203213227
lrriq1,8.261493166303856
lrriq3,8.251228464891007
lrriq4,8.258014437283975
lrrk1,8.245691111792617
lrrk2,8.250357894544573
lrrn1,8.261257259418763
lrrn2,8.283022546971358
lrrn3,8.346817302812108
lrrn4,8.28464780005196
lrrn4cl,8.31078070649932
lrrtm1,8.256333787889305
lrrtm2,8.284257215283285
lrrtm3,8.259542058740958
lrrtm4,8.233807839965186
lrsam1,8.262370788434236
lrtm1,8.270319866204096
lrtm2,8.26509768252754
lrtomt,8.22950062109683
lrwd1,8.307219568366138
lsamp,8.272079095438407
lsg1,8.212573708622088
lsm1,8.262055659887414
lsm10,8.34357619627023
lsm11,8.253023067661902
lsm12,8.266830224312367
lsm14a,8.314538152700615
lsm14b,8.275611918925067
lsm2,8.262046530308503
lsm3,8.260010117524468
lsm4,8.279383502929107
lsm5,8.292454058284777
lsm6,8.287861038294073
lsm7,8.25498750178278
lsm8,8.279029083298994
lsmem1,8.267653249264477
lsmem2,8.284177679670824
lsp1,8.259649353968534
lsr,8.266615407157838
lss,8.260944241835437
lst1,8.262014550529988
lta,8.262010837581476
lta4h,8.261966250058828
ltb,8.312648096655014
ltb4r,8.262946467941699
ltb4r2,8.264562517666665
ltbp1,8.263636964155761
ltbp2,8.311031459484498
ltbp3,8.261282142601264
ltbp4,8.2296981463246
ltbr,8.356826749976756
ltc4s,8.27052864438358
ltf,8.283423173084678
ltk,8.266001862367421
ltn1,8.24677364886854
lto1,8.28014716939439
ltv1,8.262323832494342
luc7l,8.269939778165856
luc7l2,8.261189549663811
luc7l3,8.272703291694167
lum,8.251717720708315
lurap1l,8.252385689984603
luzp1,8.265473871200252
luzp2,8.262443347898676
luzp4,8.2675722969081
lvrn,8.260235132672552
lxn,8.267709673373439
ly6d,8.262225434565671
ly6e,8.213308959362605
ly6g5b,8.265968304065519
ly6g5c,8.259679761922827
ly6g6c,8.263336130173679
ly6g6f,8.267775631269032
ly6h,8.259162339355875
ly6k,8.262118673554882
ly75,8.221077650817536
ly75_cd302,8.257241450581535
ly86,8.301995428294546
ly9,8.255839085805857
ly96,8.261170608630962
lyar,8.231737447114986
lyg1,8.258144023302417
lyg2,8.262071640643022
lyl1,8.26989811787853
lyn,8.275946489496617
lynx1,8.26233759331868
lynx1_slurp2,8.282998517338807
lypd1,8.266030687174805
lypd2,8.27705300366424
lypd3,8.261856331613744
lypd4,8.208985972742399
lypd5,8.271724207415712
lypd6,8.251152984738335
lypd6b,8.258028963694258
lypla1,8.283025875141545
lypla2,8.253550205299023
lyplal1,8.260631459957931
lyrm1,8.280722331219097
lyrm2,8.262198263587214
lyrm4,8.271843381589697
lyrm7,8.261672066444723
lyrm9,8.266959145628602
